warmup step 649 ; o=-0.003059219103306532
warmup step 650 ; o=-0.003059219103306532
warmup step 651 ; o=-0.003059219103306532
warmup step 652 ; o=-0.003059219103306532
warmup step 653 ; o=-0.003059219103306532
warmup step 654 ; o=-0.003097399603575468
warmup step 655 ; o=-0.003158103208988905
warmup step 656 ; o=-0.003140300279483199
warmup step 657 ; o=-0.0031199059449136257
warmup step 658 ; o=-0.003122486872598529
warmup step 659 ; o=-0.0031545665115118027
warmup step 660 ; o=-0.0031545665115118027
warmup step 661 ; o=-0.0031672935001552105
warmup step 662 ; o=-0.0031878501176834106
warmup step 663 ; o=-0.0031878501176834106
warmup step 664 ; o=-0.0031878501176834106
warmup step 665 ; o=-0.0031746518798172474
warmup step 666 ; o=-0.0031746518798172474
warmup step 667 ; o=-0.003175571095198393
warmup step 668 ; o=-0.0031663726549595594
warmup step 669 ; o=-0.00308123673312366
warmup step 670 ; o=-0.00308123673312366
warmup step 671 ; o=-0.0030906442552804947
warmup step 672 ; o=-0.0030906442552804947
warmup step 673 ; o=-0.003078135661780834
warmup step 674 ; o=-0.0030848365277051926
warmup step 675 ; o=-0.0030640761833637953
warmup step 676 ; o=-0.003055283334106207
warmup step 677 ; o=-0.0030779566150158644
warmup step 678 ; o=-0.0030792502220720053
warmup step 679 ; o=-0.0030827648006379604
warmup step 680 ; o=-0.0030827648006379604
warmup step 681 ; o=-0.0030827648006379604
warmup step 682 ; o=-0.00307262409478426
warmup step 683 ; o=-0.0031181431841105223
warmup step 684 ; o=-0.003131554462015629
warmup step 685 ; o=-0.003188121598213911
warmup step 686 ; o=-0.003225700929760933
warmup step 687 ; o=-0.003225700929760933
warmup step 688 ; o=-0.00321006472222507
warmup step 689 ; o=-0.00321006472222507
warmup step 690 ; o=-0.00326036149635911
warmup step 691 ; o=-0.0032801032066345215
warmup step 692 ; o=-0.0032570580951869488
warmup step 693 ; o=-0.0032422859221696854
warmup step 694 ; o=-0.0032909295987337828
warmup step 695 ; o=-0.0032900096848607063
warmup step 696 ; o=-0.0032900096848607063
warmup step 697 ; o=-0.0032900096848607063
warmup step 698 ; o=-0.003288945183157921
warmup step 699 ; o=-0.003284941893070936
warmup step 700 ; o=-0.003284941893070936
warmup step 701 ; o=-0.0032476764172315598
warmup step 702 ; o=-0.0032476764172315598
warmup step 703 ; o=-0.003263693768531084
warmup step 704 ; o=-0.0032840482890605927
warmup step 705 ; o=-0.00325674912892282
warmup step 706 ; o=-0.003247519489377737
warmup step 707 ; o=-0.003247519489377737
warmup step 708 ; o=-0.003247519489377737
warmup step 709 ; o=-0.0032053496688604355
warmup step 710 ; o=-0.0032053496688604355
warmup step 711 ; o=-0.003179668914526701
warmup step 712 ; o=-0.003210232360288501
warmup step 713 ; o=-0.003195173805579543
warmup step 714 ; o=-0.0032142475247383118
warmup step 715 ; o=-0.0032142475247383118
warmup step 716 ; o=-0.0031912222038954496
warmup step 717 ; o=-0.0032410789281129837
warmup step 718 ; o=-0.0032410789281129837
warmup step 719 ; o=-0.0032410789281129837
warmup step 720 ; o=-0.0032964772544801235
warmup step 721 ; o=-0.0032964772544801235
warmup step 722 ; o=-0.0032969757448881865
warmup step 723 ; o=-0.0032969757448881865
warmup step 724 ; o=-0.0032969757448881865
warmup step 725 ; o=-0.003297737566754222
warmup step 726 ; o=-0.003297737566754222
warmup step 727 ; o=-0.003297737566754222
warmup step 728 ; o=-0.0032854292076081038
warmup step 729 ; o=-0.0032770296093076468
warmup step 730 ; o=-0.003272061236202717
warmup step 731 ; o=-0.0032729520462453365
warmup step 732 ; o=-0.0033002234995365143
warmup step 733 ; o=-0.0033002234995365143
warmup step 734 ; o=-0.003288781736046076
warmup step 735 ; o=-0.0033160801976919174
warmup step 736 ; o=-0.0033160801976919174
warmup step 737 ; o=-0.003307649865746498
warmup step 738 ; o=-0.0033119646832346916
warmup step 739 ; o=-0.0032974169589579105
warmup step 740 ; o=-0.0032974169589579105
warmup step 741 ; o=-0.0032974169589579105
warmup step 742 ; o=-0.003287710016593337
warmup step 743 ; o=-0.003287710016593337
warmup step 744 ; o=-0.0032806708477437496
warmup step 745 ; o=-0.0032870525028556585
warmup step 746 ; o=-0.0032870525028556585
warmup step 747 ; o=-0.0033297445625066757
warmup step 748 ; o=-0.003376021748408675
warmup step 749 ; o=-0.003376021748408675
warmup step 750 ; o=-0.0034077921882271767
warmup step 751 ; o=-0.0034528046380728483
warmup step 752 ; o=-0.0034528046380728483
warmup step 753 ; o=-0.003434407291933894
warmup step 754 ; o=-0.003405244555324316
warmup step 755 ; o=-0.0034401805605739355
warmup step 756 ; o=-0.0034458283334970474
warmup step 757 ; o=-0.0034458283334970474
warmup step 758 ; o=-0.0034353702794760466
warmup step 759 ; o=-0.003428542986512184
warmup step 760 ; o=-0.0034100885968655348
warmup step 761 ; o=-0.0034100885968655348
warmup step 762 ; o=-0.0034342524595558643
warmup step 763 ; o=-0.0034342524595558643
warmup step 764 ; o=-0.0034228581935167313
warmup step 765 ; o=-0.0034228581935167313
warmup step 766 ; o=-0.0034228581935167313
warmup step 767 ; o=-0.0033248611725866795
warmup step 768 ; o=-0.0033248611725866795
warmup step 769 ; o=-0.0033470685593783855
warmup step 770 ; o=-0.0033814841881394386
warmup step 771 ; o=-0.0033814841881394386
warmup step 772 ; o=-0.0033814841881394386
warmup step 773 ; o=-0.0033814841881394386
warmup step 774 ; o=-0.0033814841881394386
warmup step 775 ; o=-0.0033814841881394386
warmup step 776 ; o=-0.0034215066116303205
warmup step 777 ; o=-0.0034303131978958845
warmup step 778 ; o=-0.0034303131978958845
warmup step 779 ; o=-0.003432776313275099
warmup step 780 ; o=-0.0034912205301225185
warmup step 781 ; o=-0.0034963819198310375
warmup step 782 ; o=-0.0034963819198310375
warmup step 783 ; o=-0.0035230102948844433
warmup step 784 ; o=-0.0035230102948844433
warmup step 785 ; o=-0.0035230102948844433
warmup step 786 ; o=-0.0035230102948844433
warmup step 787 ; o=-0.003511651186272502
warmup step 788 ; o=-0.0034790579229593277
warmup step 789 ; o=-0.003451807424426079
warmup step 790 ; o=-0.003451807424426079
warmup step 791 ; o=-0.003445898648351431
warmup step 792 ; o=-0.0034195217303931713
warmup step 793 ; o=-0.0034195217303931713
warmup step 794 ; o=-0.003382717724889517
warmup step 795 ; o=-0.003382717724889517
warmup step 796 ; o=-0.003422640962526202
warmup step 797 ; o=-0.003422640962526202
warmup step 798 ; o=-0.003422640962526202
warmup step 799 ; o=-0.003422640962526202
warmup step 800 ; o=-0.003422640962526202
warmup step 801 ; o=-0.0034088497050106525
warmup step 802 ; o=-0.003426465205848217
warmup step 803 ; o=-0.003426465205848217
warmup step 804 ; o=-0.0034451994579285383
warmup step 805 ; o=-0.003466712310910225
warmup step 806 ; o=-0.003487942274659872
warmup step 807 ; o=-0.003487942274659872
warmup step 808 ; o=-0.0034959367476403713
warmup step 809 ; o=-0.0034959367476403713
warmup step 810 ; o=-0.003510718233883381
warmup step 811 ; o=-0.003510718233883381
warmup step 812 ; o=-0.0035714663099497557
warmup step 813 ; o=-0.0035714663099497557
warmup step 814 ; o=-0.003522012149915099
warmup step 815 ; o=-0.0035563460551202297
warmup step 816 ; o=-0.003541290294378996
warmup step 817 ; o=-0.0035810722038149834
warmup step 818 ; o=-0.003615579567849636
warmup step 819 ; o=-0.0036505747120827436
warmup step 820 ; o=-0.003691280260682106
warmup step 821 ; o=-0.003691280260682106
warmup step 822 ; o=-0.003691280260682106
warmup step 823 ; o=-0.003691280260682106
warmup step 824 ; o=-0.0037014856934547424
warmup step 825 ; o=-0.0036802939139306545
warmup step 826 ; o=-0.00361541542224586
warmup step 827 ; o=-0.00361541542224586
warmup step 828 ; o=-0.003628084436058998
warmup step 829 ; o=-0.003640237729996443
warmup step 830 ; o=-0.003595018293708563
warmup step 831 ; o=-0.0035727834329009056
warmup step 832 ; o=-0.0035396437160670757
warmup step 833 ; o=-0.0035396437160670757
warmup step 834 ; o=-0.0035396437160670757
warmup step 835 ; o=-0.0035396437160670757
warmup step 836 ; o=-0.0035373023711144924
warmup step 837 ; o=-0.003553709015250206
warmup step 838 ; o=-0.003553709015250206
warmup step 839 ; o=-0.0035260654985904694
warmup step 840 ; o=-0.0035260654985904694
warmup step 841 ; o=-0.003567151492461562
warmup step 842 ; o=-0.003543468192219734
warmup step 843 ; o=-0.003543468192219734
warmup step 844 ; o=-0.003494929987937212
warmup step 845 ; o=-0.003538062795996666
warmup step 846 ; o=-0.0035153627395629883
warmup step 847 ; o=-0.0035153627395629883
warmup step 848 ; o=-0.0035026490222662687
warmup step 849 ; o=-0.0035182784777134657
warmup step 850 ; o=-0.0034937977325171232
warmup step 851 ; o=-0.0034802842419594526
warmup step 852 ; o=-0.0034823697060346603
warmup step 853 ; o=-0.0034809294156730175
warmup step 854 ; o=-0.003516802564263344
warmup step 855 ; o=-0.003516802564263344
warmup step 856 ; o=-0.0034692406188696623
warmup step 857 ; o=-0.003437252249568701
warmup step 858 ; o=-0.003437252249568701
warmup step 859 ; o=-0.0034229010343551636
warmup step 860 ; o=-0.003426631912589073
warmup step 861 ; o=-0.0034326089080423117
warmup step 862 ; o=-0.00339654553681612
warmup step 863 ; o=-0.0034127316903322935
warmup step 864 ; o=-0.003401654539629817
warmup step 865 ; o=-0.0033990179654210806
warmup step 866 ; o=-0.0033990179654210806
warmup step 867 ; o=-0.0033990179654210806
warmup step 868 ; o=-0.0033990179654210806
warmup step 869 ; o=-0.0034305001609027386
warmup step 870 ; o=-0.0034602589439600706
warmup step 871 ; o=-0.003482833970338106
warmup step 872 ; o=-0.0034958450123667717
warmup step 873 ; o=-0.0035134046338498592
warmup step 874 ; o=-0.0035134046338498592
warmup step 875 ; o=-0.003451041877269745
warmup step 876 ; o=-0.0034431908279657364
warmup step 877 ; o=-0.0034431908279657364
warmup step 878 ; o=-0.0034431908279657364
warmup step 879 ; o=-0.0034644920378923416
warmup step 880 ; o=-0.0035022038500756025
warmup step 881 ; o=-0.0034719230607151985
warmup step 882 ; o=-0.003471194300800562
warmup step 883 ; o=-0.003442809684202075
warmup step 884 ; o=-0.0035175892990082502
warmup step 885 ; o=-0.003526753280311823
warmup step 886 ; o=-0.0036160366144031286
warmup step 887 ; o=-0.0036160366144031286
warmup step 888 ; o=-0.0036175649147480726
warmup step 889 ; o=-0.0036175649147480726
warmup step 890 ; o=-0.0035539078526198864
warmup step 891 ; o=-0.0035731240641325712
warmup step 892 ; o=-0.003582444740459323
warmup step 893 ; o=-0.0035671431105583906
warmup step 894 ; o=-0.0035671431105583906
warmup step 895 ; o=-0.003626040183007717
warmup step 896 ; o=-0.003626040183007717
warmup step 897 ; o=-0.00361627503298223
warmup step 898 ; o=-0.00361627503298223
warmup step 899 ; o=-0.0036080419085919857
warmup step 900 ; o=-0.0036080419085919857
warmup step 901 ; o=-0.0035871907602995634
warmup step 902 ; o=-0.0035398988984525204
warmup step 903 ; o=-0.0035398988984525204
warmup step 904 ; o=-0.0035200132988393307
warmup step 905 ; o=-0.0034955840092152357
warmup step 906 ; o=-0.0035454134922474623
warmup step 907 ; o=-0.0035454134922474623
warmup step 908 ; o=-0.0035792074631899595
warmup step 909 ; o=-0.0035792074631899595
warmup step 910 ; o=-0.003611829597502947
warmup step 911 ; o=-0.0035537625662982464
warmup step 912 ; o=-0.0035840156488120556
warmup step 913 ; o=-0.003612334607169032
warmup step 914 ; o=-0.003612334607169032
warmup step 915 ; o=-0.00363817997276783
warmup step 916 ; o=-0.0036063974257558584
warmup step 917 ; o=-0.0036463949363678694
warmup step 918 ; o=-0.0036736640613526106
warmup step 919 ; o=-0.0036736640613526106
warmup step 920 ; o=-0.0036736640613526106
warmup step 921 ; o=-0.0036736640613526106
warmup step 922 ; o=-0.0036233782302588224
warmup step 923 ; o=-0.0036233782302588224
warmup step 924 ; o=-0.0036233782302588224
warmup step 925 ; o=-0.0036035364028066397
warmup step 926 ; o=-0.0036035364028066397
warmup step 927 ; o=-0.003620935371145606
warmup step 928 ; o=-0.003620935371145606
warmup step 929 ; o=-0.0035811937414109707
warmup step 930 ; o=-0.0035500889644026756
warmup step 931 ; o=-0.003523316001519561
warmup step 932 ; o=-0.00350695988163352
warmup step 933 ; o=-0.00350695988163352
warmup step 934 ; o=-0.00354047492146492
warmup step 935 ; o=-0.0035587563179433346
warmup step 936 ; o=-0.0035699817817658186
warmup step 937 ; o=-0.0035699817817658186
warmup step 938 ; o=-0.003566304687410593
warmup step 939 ; o=-0.003597668372094631
warmup step 940 ; o=-0.003597668372094631
warmup step 941 ; o=-0.003597668372094631
warmup step 942 ; o=-0.003655515145510435
warmup step 943 ; o=-0.003655515145510435
warmup step 944 ; o=-0.0036346677225083113
warmup step 945 ; o=-0.00361058721318841
warmup step 946 ; o=-0.00361058721318841
warmup step 947 ; o=-0.00361058721318841
warmup step 948 ; o=-0.0035904243122786283
warmup step 949 ; o=-0.0036215088330209255
warmup step 950 ; o=-0.0036259633488953114
warmup step 951 ; o=-0.0036259633488953114
warmup step 952 ; o=-0.003651792649179697
warmup step 953 ; o=-0.0036316129844635725
warmup step 954 ; o=-0.003653085557743907
warmup step 955 ; o=-0.003653085557743907
warmup step 956 ; o=-0.0036498482804745436
warmup step 957 ; o=-0.0036432240158319473
warmup step 958 ; o=-0.00368371675722301
warmup step 959 ; o=-0.003678353503346443
warmup step 960 ; o=-0.0036566443741321564
warmup step 961 ; o=-0.0036850296892225742
warmup step 962 ; o=-0.0036850296892225742
warmup step 963 ; o=-0.0036850296892225742
warmup step 964 ; o=-0.0036666314117610455
warmup step 965 ; o=-0.003598023671656847
warmup step 966 ; o=-0.0035652152728289366
warmup step 967 ; o=-0.0035652152728289366
warmup step 968 ; o=-0.0035313498228788376
warmup step 969 ; o=-0.0035313498228788376
warmup step 970 ; o=-0.0035313498228788376
warmup step 971 ; o=-0.0035313498228788376
warmup step 972 ; o=-0.0035474037285894156
warmup step 973 ; o=-0.00359314470551908
warmup step 974 ; o=-0.0035781878978013992
warmup step 975 ; o=-0.003564604325219989
warmup step 976 ; o=-0.003564604325219989
warmup step 977 ; o=-0.003578450530767441
warmup step 978 ; o=-0.003578450530767441
warmup step 979 ; o=-0.003578450530767441
warmup step 980 ; o=-0.003578450530767441
warmup step 981 ; o=-0.003601126139983535
warmup step 982 ; o=-0.0035779390018433332
warmup step 983 ; o=-0.0035672388039529324
warmup step 984 ; o=-0.0035960283130407333
warmup step 985 ; o=-0.003585594240576029
warmup step 986 ; o=-0.003585594240576029
warmup step 987 ; o=-0.003585594240576029
warmup step 988 ; o=-0.003585594240576029
warmup step 989 ; o=-0.0036103418096899986
warmup step 990 ; o=-0.0036231938283890486
warmup step 991 ; o=-0.003584459889680147
warmup step 992 ; o=-0.003584459889680147
warmup step 993 ; o=-0.0036012353375554085
warmup step 994 ; o=-0.0036142233293503523
warmup step 995 ; o=-0.003649181453511119
warmup step 996 ; o=-0.0035859192721545696
warmup step 997 ; o=-0.0035984269343316555
warmup step 998 ; o=-0.0035984269343316555
warmup step 999 ; o=-0.0035984269343316555
warmup step 1000 ; o=-0.0035984269343316555
warmup step 1001 ; o=-0.0035984269343316555
warmup step 1002 ; o=-0.003607724793255329
warmup step 1003 ; o=-0.003607724793255329
warmup step 1004 ; o=-0.003607724793255329
warmup step 1005 ; o=-0.003617282956838608
warmup step 1006 ; o=-0.003617282956838608
warmup step 1007 ; o=-0.0036093133967369795
warmup step 1008 ; o=-0.0035917311906814575
warmup step 1009 ; o=-0.0035917311906814575
warmup step 1010 ; o=-0.0035917311906814575
warmup step 1011 ; o=-0.003600978758186102
warmup step 1012 ; o=-0.003600978758186102
warmup step 1013 ; o=-0.003600978758186102
warmup step 1014 ; o=-0.0036053438670933247
warmup step 1015 ; o=-0.0036053438670933247
warmup step 1016 ; o=-0.003571056528016925
warmup step 1017 ; o=-0.003592455293983221
warmup step 1018 ; o=-0.003641983028501272
warmup step 1019 ; o=-0.0036633736453950405
warmup step 1020 ; o=-0.0036633736453950405
warmup step 1021 ; o=-0.0036925654858350754
warmup step 1022 ; o=-0.0036925654858350754
warmup step 1023 ; o=-0.0036925654858350754
warmup step 1024 ; o=-0.0036925654858350754
warmup step 1025 ; o=-0.0036925654858350754
warmup step 1026 ; o=-0.0037256432697176933
warmup step 1027 ; o=-0.0037256432697176933
warmup step 1028 ; o=-0.0037329806946218014
warmup step 1029 ; o=-0.0037534236907958984
warmup step 1030 ; o=-0.0037653862964361906
warmup step 1031 ; o=-0.00374927232041955
warmup step 1032 ; o=-0.003727065399289131
warmup step 1033 ; o=-0.0036690987180918455
warmup step 1034 ; o=-0.003676986088976264
warmup step 1035 ; o=-0.003612292930483818
warmup step 1036 ; o=-0.003612292930483818
warmup step 1037 ; o=-0.003594978479668498
warmup step 1038 ; o=-0.0036071171052753925
warmup step 1039 ; o=-0.0036071171052753925
warmup step 1040 ; o=-0.003643896197900176
warmup step 1041 ; o=-0.0036553586833178997
warmup step 1042 ; o=-0.00365089881233871
warmup step 1043 ; o=-0.00365089881233871
warmup step 1044 ; o=-0.00365089881233871
warmup step 1045 ; o=-0.0036351741291582584
warmup step 1046 ; o=-0.003640958806499839
warmup step 1047 ; o=-0.003640958806499839
warmup step 1048 ; o=-0.0036594164557754993
warmup step 1049 ; o=-0.0036985818296670914
warmup step 1050 ; o=-0.003749609924852848
warmup step 1051 ; o=-0.003788309171795845
warmup step 1052 ; o=-0.0036875493824481964
warmup step 1053 ; o=-0.0036875493824481964
warmup step 1054 ; o=-0.003679618937894702
warmup step 1055 ; o=-0.003748646704480052
warmup step 1056 ; o=-0.0037289406172931194
warmup step 1057 ; o=-0.0037180259823799133
warmup step 1058 ; o=-0.003741325344890356
warmup step 1059 ; o=-0.0037060617469251156
warmup step 1060 ; o=-0.0037060617469251156
warmup step 1061 ; o=-0.0036418361123651266
warmup step 1062 ; o=-0.00364611460827291
warmup step 1063 ; o=-0.0036309657152742147
warmup step 1064 ; o=-0.003670347621664405
warmup step 1065 ; o=-0.00364844873547554
warmup step 1066 ; o=-0.0036907088942825794
warmup step 1067 ; o=-0.003645285964012146
warmup step 1068 ; o=-0.003645285964012146
warmup step 1069 ; o=-0.003645285964012146
warmup step 1070 ; o=-0.0036322083324193954
warmup step 1071 ; o=-0.0036572774406522512
warmup step 1072 ; o=-0.003711248515173793
warmup step 1073 ; o=-0.003647253382951021
warmup step 1074 ; o=-0.0037030722014606
warmup step 1075 ; o=-0.003721216693520546
warmup step 1076 ; o=-0.0037195689510554075
warmup step 1077 ; o=-0.0037195689510554075
warmup step 1078 ; o=-0.0037195689510554075
warmup step 1079 ; o=-0.003736253362149
warmup step 1080 ; o=-0.00373093388043344
warmup step 1081 ; o=-0.00376860867254436
warmup step 1082 ; o=-0.003777954261749983
warmup step 1083 ; o=-0.003779944032430649
warmup step 1084 ; o=-0.0037681690882891417
warmup step 1085 ; o=-0.0037681690882891417
warmup step 1086 ; o=-0.0037457894068211317
warmup step 1087 ; o=-0.0037457894068211317
warmup step 1088 ; o=-0.0037457894068211317
warmup step 1089 ; o=-0.0037502828054130077
warmup step 1090 ; o=-0.003749389899894595
warmup step 1091 ; o=-0.0037915832363069057
warmup step 1092 ; o=-0.00376492808572948
warmup step 1093 ; o=-0.00376492808572948
warmup step 1094 ; o=-0.00376492808572948
warmup step 1095 ; o=-0.00376492808572948
warmup step 1096 ; o=-0.00376492808572948
warmup step 1097 ; o=-0.0037770457565784454
warmup step 1098 ; o=-0.0037770457565784454
warmup step 1099 ; o=-0.0037770457565784454
warmup step 1100 ; o=-0.003798721358180046
warmup step 1101 ; o=-0.0037926225923001766
warmup step 1102 ; o=-0.003786809742450714
warmup step 1103 ; o=-0.0038074543699622154
warmup step 1104 ; o=-0.00386821455322206
warmup step 1105 ; o=-0.0038838281761854887
warmup step 1106 ; o=-0.0038482099771499634
warmup step 1107 ; o=-0.0038482099771499634
warmup step 1108 ; o=-0.0038482099771499634
warmup step 1109 ; o=-0.0038914750330150127
warmup step 1110 ; o=-0.0038914750330150127
warmup step 1111 ; o=-0.003923436626791954
warmup step 1112 ; o=-0.003986131399869919
warmup step 1113 ; o=-0.003986131399869919
warmup step 1114 ; o=-0.003986131399869919
warmup step 1115 ; o=-0.003986131399869919
warmup step 1116 ; o=-0.003986131399869919
warmup step 1117 ; o=-0.003949096892029047
warmup step 1118 ; o=-0.003947886638343334
warmup step 1119 ; o=-0.0039609698578715324
warmup step 1120 ; o=-0.0039609698578715324
warmup step 1121 ; o=-0.003895544447004795
warmup step 1122 ; o=-0.003890849184244871
warmup step 1123 ; o=-0.003890849184244871
warmup step 1124 ; o=-0.003945592790842056
warmup step 1125 ; o=-0.003946251235902309
warmup step 1126 ; o=-0.003946251235902309
warmup step 1127 ; o=-0.003946251235902309
warmup step 1128 ; o=-0.003946251235902309
warmup step 1129 ; o=-0.0039359494112432
warmup step 1130 ; o=-0.0039623877964913845
warmup step 1131 ; o=-0.0039949677884578705
warmup step 1132 ; o=-0.0039949677884578705
warmup step 1133 ; o=-0.0039949677884578705
warmup step 1134 ; o=-0.004014897625893354
warmup step 1135 ; o=-0.004014897625893354
warmup step 1136 ; o=-0.004014897625893354
warmup step 1137 ; o=-0.0039565302431583405
warmup step 1138 ; o=-0.0039565302431583405
warmup step 1139 ; o=-0.0039734854362905025
warmup step 1140 ; o=-0.0039734854362905025
warmup step 1141 ; o=-0.0040150899440050125
warmup step 1142 ; o=-0.0040150899440050125
warmup step 1143 ; o=-0.0040150899440050125
warmup step 1144 ; o=-0.0040001217275857925
warmup step 1145 ; o=-0.003992246463894844
warmup step 1146 ; o=-0.004010726232081652
warmup step 1147 ; o=-0.004010726232081652
warmup step 1148 ; o=-0.003995764534920454
warmup step 1149 ; o=-0.003995764534920454
warmup step 1150 ; o=-0.003986862953752279
warmup step 1151 ; o=-0.003986862953752279
warmup step 1152 ; o=-0.003993528429418802
warmup step 1153 ; o=-0.003993528429418802
warmup step 1154 ; o=-0.004026308655738831
warmup step 1155 ; o=-0.004029104486107826
warmup step 1156 ; o=-0.004016855265945196
warmup step 1157 ; o=-0.00400124117732048
warmup step 1158 ; o=-0.00400124117732048
warmup step 1159 ; o=-0.004067504778504372
warmup step 1160 ; o=-0.004067504778504372
warmup step 1161 ; o=-0.004024431109428406
warmup step 1162 ; o=-0.004042907152324915
warmup step 1163 ; o=-0.004042907152324915
warmup step 1164 ; o=-0.004026913084089756
warmup step 1165 ; o=-0.00407608924433589
warmup step 1166 ; o=-0.00407608924433589
warmup step 1167 ; o=-0.004158857744187117
warmup step 1168 ; o=-0.0042085228487849236
warmup step 1169 ; o=-0.004201074130833149
warmup step 1170 ; o=-0.004201074130833149
warmup step 1171 ; o=-0.004217685200273991
warmup step 1172 ; o=-0.004217685200273991
warmup step 1173 ; o=-0.004222850315272808
warmup step 1174 ; o=-0.004222850315272808
warmup step 1175 ; o=-0.004222850315272808
warmup step 1176 ; o=-0.004222850315272808
warmup step 1177 ; o=-0.004190574400126934
warmup step 1178 ; o=-0.004190574400126934
warmup step 1179 ; o=-0.004190574400126934
warmup step 1180 ; o=-0.0041632261127233505
warmup step 1181 ; o=-0.004121242556720972
warmup step 1182 ; o=-0.004128376021981239
warmup step 1183 ; o=-0.004128376021981239
warmup step 1184 ; o=-0.004128376021981239
warmup step 1185 ; o=-0.004122582264244556
warmup step 1186 ; o=-0.004122582264244556
warmup step 1187 ; o=-0.004123206716030836
warmup step 1188 ; o=-0.004123206716030836
warmup step 1189 ; o=-0.00415996415540576
warmup step 1190 ; o=-0.004126965068280697
warmup step 1191 ; o=-0.004121551290154457
warmup step 1192 ; o=-0.004121551290154457
warmup step 1193 ; o=-0.004186482168734074
warmup step 1194 ; o=-0.004168578423559666
warmup step 1195 ; o=-0.004180585034191608
warmup step 1196 ; o=-0.0041894689202308655
warmup step 1197 ; o=-0.0042084697633981705
warmup step 1198 ; o=-0.0041837068274617195
warmup step 1199 ; o=-0.004197531379759312
warmup step 1200 ; o=-0.0042548151686787605
warmup step 1201 ; o=-0.0042548151686787605
warmup step 1202 ; o=-0.00425639096647501
warmup step 1203 ; o=-0.0043001724407076836
warmup step 1204 ; o=-0.0043001724407076836
warmup step 1205 ; o=-0.00429563969373703
warmup step 1206 ; o=-0.00429563969373703
warmup step 1207 ; o=-0.004258560948073864
warmup step 1208 ; o=-0.004264249000698328
warmup step 1209 ; o=-0.004255156498402357
warmup step 1210 ; o=-0.004255156498402357
warmup step 1211 ; o=-0.004250559955835342
warmup step 1212 ; o=-0.0042441412806510925
warmup step 1213 ; o=-0.0042441412806510925
warmup step 1214 ; o=-0.004233702551573515
warmup step 1215 ; o=-0.004233702551573515
warmup step 1216 ; o=-0.004236692562699318
warmup step 1217 ; o=-0.004270740784704685
warmup step 1218 ; o=-0.004270740784704685
warmup step 1219 ; o=-0.004270740784704685
warmup step 1220 ; o=-0.004270740784704685
warmup step 1221 ; o=-0.004290345590561628
warmup step 1222 ; o=-0.004280843771994114
warmup step 1223 ; o=-0.004307670518755913
warmup step 1224 ; o=-0.00432729534804821
warmup step 1225 ; o=-0.004318716935813427
warmup step 1226 ; o=-0.004327257629483938
warmup step 1227 ; o=-0.004275079350918531
warmup step 1228 ; o=-0.004275079350918531
warmup step 1229 ; o=-0.0042924704030156136
warmup step 1230 ; o=-0.0042924704030156136
warmup step 1231 ; o=-0.0042924704030156136
warmup step 1232 ; o=-0.0042924704030156136
warmup step 1233 ; o=-0.004309412091970444
warmup step 1234 ; o=-0.004309412091970444
warmup step 1235 ; o=-0.004329852759838104
warmup step 1236 ; o=-0.004343708511441946
warmup step 1237 ; o=-0.004302344284951687
warmup step 1238 ; o=-0.0042759934440255165
warmup step 1239 ; o=-0.0042759934440255165
warmup step 1240 ; o=-0.004300446715205908
warmup step 1241 ; o=-0.004287513438612223
warmup step 1242 ; o=-0.004232359118759632
warmup step 1243 ; o=-0.004232359118759632
warmup step 1244 ; o=-0.004239777103066444
warmup step 1245 ; o=-0.004262126516550779
warmup step 1246 ; o=-0.004262126516550779
warmup step 1247 ; o=-0.004262126516550779
warmup step 1248 ; o=-0.004256834741681814
warmup step 1249 ; o=-0.004256834741681814
warmup step 1250 ; o=-0.004191733431071043
warmup step 1251 ; o=-0.004191733431071043
warmup step 1252 ; o=-0.004191733431071043
warmup step 1253 ; o=-0.004191733431071043
warmup step 1254 ; o=-0.004191733431071043
warmup step 1255 ; o=-0.004163872450590134
warmup step 1256 ; o=-0.004116102587431669
warmup step 1257 ; o=-0.004116102587431669
warmup step 1258 ; o=-0.004116102587431669
warmup step 1259 ; o=-0.004116102587431669
warmup step 1260 ; o=-0.004152009263634682
warmup step 1261 ; o=-0.004152009263634682
warmup step 1262 ; o=-0.004130756948143244
warmup step 1263 ; o=-0.004130756948143244
warmup step 1264 ; o=-0.004130756948143244
warmup step 1265 ; o=-0.004130756948143244
warmup step 1266 ; o=-0.004123957362025976
warmup step 1267 ; o=-0.004129017703235149
warmup step 1268 ; o=-0.004129362292587757
warmup step 1269 ; o=-0.004129362292587757
warmup step 1270 ; o=-0.004156788345426321
warmup step 1271 ; o=-0.004156788345426321
warmup step 1272 ; o=-0.004221796058118343
warmup step 1273 ; o=-0.004236393608152866
warmup step 1274 ; o=-0.00421855878084898
warmup step 1275 ; o=-0.004228826612234116
warmup step 1276 ; o=-0.004228826612234116
warmup step 1277 ; o=-0.004228826612234116
warmup step 1278 ; o=-0.0042383563704788685
warmup step 1279 ; o=-0.004252100363373756
warmup step 1280 ; o=-0.004285498056560755
warmup step 1281 ; o=-0.004299030639231205
warmup step 1282 ; o=-0.004299030639231205
warmup step 1283 ; o=-0.0042373910546302795
warmup step 1284 ; o=-0.0042337337508797646
warmup step 1285 ; o=-0.004279991611838341
warmup step 1286 ; o=-0.004279991611838341
